run_dir,case,replicate,frame,time_s,time_min,dx,dy,dz,net_displacement
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,4,4.0,0.06666666666666667,0.8227,-0.0287,0.0126,0.8232968723370689
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,5,5.0,0.08333333333333333,1.0656,-0.0281,0.0174,1.0661124377850586
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,6,6.0,0.1,1.1767,-0.0431,0.0165,1.1776046662611355
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,7,7.0,0.11666666666666667,1.2594,-0.0331,0.0222,1.2600304797900723
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,8,8.0,0.13333333333333333,1.3352,-0.0188,0.029,1.3356472139004372
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,9,9.0,0.15,1.3911,-0.0148,0.0286,1.391472676699043
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,10,10.0,0.16666666666666666,1.4415,-0.0067,0.0256,1.4417428688916758
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,11,11.0,0.18333333333333332,1.4801,-0.0055,0.0258,1.4803350634231427
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,12,12.0,0.2,1.5125,-0.0028,0.0332,1.5128669240881696
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,13,13.0,0.21666666666666667,1.5239,-0.0023,0.03,1.5241970017028639
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,14,14.0,0.23333333333333334,1.5406,0.0026,0.0282,1.5408602662149478
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,15,15.0,0.25,1.5567,0.0103,0.0319,1.5570608819182377
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,16,16.0,0.26666666666666666,1.5634,0.0067,0.031,1.5637216664099785
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,17,17.0,0.2833333333333333,1.5734,0.0073,0.0347,1.573799523446363
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,18,18.0,0.3,1.5844,0.0051,0.0347,1.584788143569985
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,19,19.0,0.31666666666666665,1.5903,0.0097,0.0337,1.5906866033257463
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/06_plus_x_cap_fixed_minus_motors/r0001,06_plus_x_cap_fixed_minus_motors,r0001,20,20.0,0.3333333333333333,1.5965,0.0109,0.0349,1.5969186172125367
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,0,0.0,0.0,0.0,0.0,0.0,0.0
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,1,1.0,0.016666666666666666,0.0212,0.0009,0.0011,0.021247588098417196
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,2,2.0,0.03333333333333333,0.0974,0.0121,-0.0095,0.09860740337317478
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,3,3.0,0.05,0.2713,0.0187,-0.019,0.2726066396843628
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,4,4.0,0.06666666666666667,0.4955,0.003,-0.0279,0.49629392500815483
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,5,5.0,0.08333333333333333,0.7327,-0.0148,-0.045,0.7342297528703124
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,6,6.0,0.1,0.8681,0.0008,-0.0587,0.8700827202053836
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,7,7.0,0.11666666666666667,0.9722,0.0026,-0.0654,0.9744007183905398
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,8,8.0,0.13333333333333333,1.0599,0.0028,-0.0534,1.06124804357888
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,9,9.0,0.15,1.1224,0.0013,-0.0393,1.1230885717520234
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,10,10.0,0.16666666666666666,1.1799,0.0069,-0.0389,1.18056123517588
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,11,11.0,0.18333333333333332,1.2294,0.0111,-0.0515,1.2305282686716303
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,12,12.0,0.2,1.2542,0.0073,-0.0522,1.255307042121568
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,13,13.0,0.21666666666666667,1.2954,0.0085,-0.051,1.296431413534862
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,14,14.0,0.23333333333333334,1.3275,0.0188,-0.0523,1.3286628541507435
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,15,15.0,0.25,1.3452,0.0193,-0.06,1.346675733055289
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,16,16.0,0.26666666666666666,1.3595,0.0133,-0.055,1.3606770888054227
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,17,17.0,0.2833333333333333,1.3626,0.0144,-0.0505,1.3636115172584897
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,18,18.0,0.3,1.3624,0.0131,-0.0554,1.3635888419901359
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,19,19.0,0.31666666666666665,1.3656,0.0082,-0.0428,1.366295151129506
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/07_symmetric_aster_fixed_minus_motors/r0001,07_symmetric_aster_fixed_minus_motors,r0001,20,20.0,0.3333333333333333,1.3737,0.0168,-0.0455,1.3745559937667144
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,0,0.0,0.0,0.0,0.0,0.0,0.0
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,1,1.0,0.016666666666666666,0.0001,-0.0006,0.0003,0.0006782329983125268
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,2,2.0,0.03333333333333333,-0.0029,0.0005,-0.0016,0.0033496268448888447
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,3,3.0,0.05,-0.0046,-0.0019,-0.0024,0.005525395913416522
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,4,4.0,0.06666666666666667,-0.0042,-0.0041,0.0045,0.0073959448348402375
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,5,5.0,0.08333333333333333,-0.0007,0.0037,0.0047,0.00602245796996542
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,6,6.0,0.1,-0.0057,0.0038,0.0052,0.008600581375697807
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,7,7.0,0.11666666666666667,-0.0023,0.0055,0.0038,0.007069653456853454
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,8,8.0,0.13333333333333333,-0.0058,0.0067,0.0061,0.010758252646224665
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,9,9.0,0.15,-0.0038,0.0027,0.0051,0.00690941386804988
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,10,10.0,0.16666666666666666,-0.0062,0.0002,0.0057,0.00842436941260294
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,11,11.0,0.18333333333333332,-0.0049,0.0029,0.0094,0.010989995450408522
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,12,12.0,0.2,-0.0004,0.0038,0.0061,0.0071979163651712435
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,13,13.0,0.21666666666666667,-0.0007,0.0014,0.0053,0.00552630075185924
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,14,14.0,0.23333333333333334,-0.0001,0.0062,0.0076,0.009808669634563089
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,15,15.0,0.25,0.002,0.0113,0.0051,0.012557866060760483
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,16,16.0,0.26666666666666666,0.0078,0.0151,0.0052,0.017773294573601148
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,17,17.0,0.2833333333333333,0.0034,0.0153,0.0043,0.016252384440444422
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,18,18.0,0.3,-0.0022,0.0154,0.0005,0.01556438241627338
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,19,19.0,0.31666666666666665,-0.0049,0.016,0.0037,0.017137677789012137
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/08_push_filaments_unanchored/r0001,08_push_filaments_unanchored,r0001,20,20.0,0.3333333333333333,-0.0049,0.0173,0.0035,0.018318023910891698
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,0,0.0,0.0,0.0,0.0,0.0,0.0
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,1,1.0,0.016666666666666666,-0.0048,-0.0038,0.0024,0.006575712889109439
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,2,2.0,0.03333333333333333,-0.003,-0.0048,-0.0004,0.005674504383644443
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,3,3.0,0.05,-0.0049,-0.0047,-0.0024,0.0072013887549555325
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,4,4.0,0.06666666666666667,-0.0013,-0.002,-0.0015,0.0028178005607210743
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,5,5.0,0.08333333333333333,-0.003,-0.0009,0.0065,0.007215261603018978
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,6,6.0,0.1,-0.0042,0.003,0.0056,0.007615773105863908
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,7,7.0,0.11666666666666667,-0.003,-0.0033,0.0008,0.004531004303683677
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,8,8.0,0.13333333333333333,-0.0047,-0.0029,0.0015,0.005722761571129798
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,9,9.0,0.15,-0.0053,-0.0022,-0.0002,0.005741950887982237
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,10,10.0,0.16666666666666666,-0.0098,-0.0031,-0.0007,0.010302426898551622
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,11,11.0,0.18333333333333332,-0.0072,0.0022,-0.0148,0.016604818577750254
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,12,12.0,0.2,-0.0053,-0.0044,-0.0169,0.018249931506720784
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,13,13.0,0.21666666666666667,-0.0094,-0.003,-0.0155,0.018374166647769363
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,14,14.0,0.23333333333333334,-0.0063,-0.0048,-0.0185,0.020124114887368337
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,15,15.0,0.25,-0.0044,-0.0107,-0.021,0.023976029696344638
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,16,16.0,0.26666666666666666,-0.0077,-0.0055,-0.0173,0.019718772781286364
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,17,17.0,0.2833333333333333,-0.0056,-0.0054,-0.0131,0.015235813073151036
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,18,18.0,0.3,-0.0101,-0.0086,-0.0121,0.017954943608934005
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,19,19.0,0.31666666666666665,-0.0093,-0.0084,-0.0072,0.014453027364535085
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/09_push_filaments_fixed_binders/r0001,09_push_filaments_fixed_binders,r0001,20,20.0,0.3333333333333333,-0.0098,-0.012,-0.0099,0.01838613608129778
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,0,0.0,0.0,0.0,0.0,0.0,0.0
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,1,1.0,0.016666666666666666,0.0041,0.0016,0.0036,0.0056859475903318
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,2,2.0,0.03333333333333333,0.0039,0.0032,0.0001,0.005045790324617145
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,3,3.0,0.05,0.0067,0.0061,0.0003,0.009065870063044143
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,4,4.0,0.06666666666666667,0.0011,0.0081,0.0,0.008174350127074322
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,5,5.0,0.08333333333333333,0.0028,0.0123,-0.0016,0.012715738279785409
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,6,6.0,0.1,0.005,0.0118,0.0029,0.013139634698118515
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,7,7.0,0.11666666666666667,0.0051,0.0059,0.004,0.008764701934464172
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,8,8.0,0.13333333333333333,0.0051,0.0035,0.0042,0.0074766302570074975
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,9,9.0,0.15,0.0116,-0.0034,0.005,0.013081284340614266
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,10,10.0,0.16666666666666666,0.012,0.0018,0.0052,0.0132015150645674
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,11,11.0,0.18333333333333332,0.0103,0.0037,-0.0007,0.01096676798332125
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,12,12.0,0.2,0.0081,-0.001,0.0012,0.008249242389456136
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,13,13.0,0.21666666666666667,0.0053,0.0054,-0.0045,0.008803408430829504
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,14,14.0,0.23333333333333334,0.0101,0.002,-0.0051,0.01148999564838908
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,15,15.0,0.25,0.0146,0.0037,-0.0032,0.015397727104998322
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,16,16.0,0.26666666666666666,0.0175,0.0036,-0.005,0.018552897347853786
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,17,17.0,0.2833333333333333,0.0215,0.003,-0.0052,0.022322410264126943
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,18,18.0,0.3,0.025,0.0037,-0.0029,0.025438160310840095
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,19,19.0,0.31666666666666665,0.0254,-0.001,-0.0012,0.02544798616786798
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/01_quick_20s/10_push_filaments_fixed_plus_motors/r0001,10_push_filaments_fixed_plus_motors,r0001,20,20.0,0.3333333333333333,0.0233,-0.0076,-0.0041,0.024848742422907445
