model,group,case,xlink_regime,run_dir,run_path,n_frames_used,threshold_vz_abs,mean_vz_abs,peak_vz_abs,time_to_peak_min,auc_vz_abs,active_transport_fraction,onset_time_min,net_z_displacement,abs_net_z_displacement,early_mean_vz_abs,mid_mean_vz_abs,late_mean_vz_abs
fixed_global,mpc12,c40_m12,1:8,r0002,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0002,400,0.009853449874497095,0.0026897906167438063,0.014015504334899065,6.166666666666667,2.1319423688315378,0.0125,nan,0.5990723518284987,0.5990723518284987,0.003079128530338835,0.00244324734828129,0.002618418697290134
fixed_global,mpc12,c40_m12,1:8,r0005,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0005,400,0.009853449874497095,0.002873539398428756,0.013859847692921742,4.266666666666667,2.297378030370912,0.015,nan,0.9820295983086692,0.9820295983086692,0.003264756099005148,0.002863026507332575,0.0025301970037404854
fixed_global,mpc12,c40_m12,1:8,r0008,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0008,400,0.009853449874497095,0.002801485697889578,0.012996342737722016,8.133333333333333,2.2263957492579785,0.0375,5.766666666666667,0.8357740585774056,0.8357740585774056,0.002502792728980217,0.0034289461592145304,0.0023543513017176
fixed_global,mpc12,c40_m12,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0011,400,0.009853449874497095,0.0024086522609503597,0.008976881930787245,2.9,1.9254000603453922,0.0,nan,0.557134870428516,0.557134870428516,0.002795718711739554,0.002190227275556525,0.0023071472240431923
fixed_global,mpc12,c40_m12,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0014,400,0.009853449874497095,0.003233625987360913,0.01771404271404281,3.2,2.578300741288682,0.045,11.7,0.8368831168831172,0.8368831168831172,0.0031585586523708627,0.0031985697531318373,0.0033419576514691364
fixed_global,mpc12,c40_m12,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0017,400,0.009853449874497095,0.0031459281517844857,0.013756883353679972,0.23333333333333334,2.5003915605519866,0.0275,nan,1.3026322223910491,1.3026322223910491,0.003230749637387685,0.0029610435891526256,0.0032805764541356188
fixed_global,mpc12,c40_m12,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0020,400,0.009853449874497095,0.0023288048101456848,0.010081505061296736,11.533333333333333,1.8577789420864201,0.005,nan,0.2290869327501368,0.2290869327501368,0.0020532675495264813,0.0024598709507771778,0.002429026282809511
fixed_global,mpc12,c40_m12,1:8,r0023,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0023,400,0.009853449874497095,0.003539270642483129,0.024438055410350434,1.2333333333333334,2.8244902202070987,0.055,1.2,1.5002613695765803,1.5002613695765803,0.0042043450996133765,0.0034702759728501053,0.003014120566501863
fixed_global,mpc12,c40_m12,1:8,r0025,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0025,400,0.009853449874497095,0.0026786993578535455,0.016358217893687382,3.4,2.1337288465057362,0.0075,nan,0.4656786271450866,0.4656786271450866,0.0027857601195144174,0.0028954926188267858,0.0023332091304975934
fixed_global,mpc12,c40_m12,1:8,r0028,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0028,400,0.009853449874497095,0.0026744678097367918,0.014348163403412273,9.133333333333333,2.1366240169017994,0.0375,2.966666666666667,0.5472036942021549,0.5472036942021549,0.003046805379997817,0.002140173248582057,0.002948025163264641
fixed_global,mpc12,c40_m12,1:16,r0003,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0003,400,0.009608760109627612,0.002827123146157978,0.01578353791046555,0.03333333333333333,2.244880852852525,0.015,nan,0.9302227118085223,0.9302227118085223,0.0032596465363539696,0.0028737239765588138,0.0023808604897194428
fixed_global,mpc12,c40_m12,1:16,r0006,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0006,400,0.009608760109627612,0.0020692882490982198,0.009392691713844437,6.033333333333333,1.6507985869265434,0.0,nan,0.24137931034482762,0.24137931034482762,0.0020653187555588572,0.0022513234447288023,0.0018644568780035388
fixed_global,mpc12,c40_m12,1:16,r0009,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0009,400,0.009608760109627612,0.002186788723398807,0.009669569672131312,1.0666666666666667,1.7453328806440778,0.0025,nan,0.42136323007957255,0.42136323007957255,0.00240848405501205,0.002210287834441705,0.001958493982036894
fixed_global,mpc12,c40_m12,1:16,r0012,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0012,400,0.009608760109627612,0.0026389882806901544,0.014702138492871886,2.5,2.108493256335845,0.0225,2.433333333333333,1.1975560081466399,1.1975560081466399,0.003631953773382433,0.002301667318577662,0.002123226835548876
fixed_global,mpc12,c40_m12,1:16,r0015,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0015,400,0.009608760109627612,0.0026414963105431655,0.01572245322245338,10.933333333333334,2.1035175396325583,0.015,10.9,0.9025467775467773,0.9025467775467773,0.0025466031244724486,0.002597994745179546,0.002777507943726052
fixed_global,mpc12,c40_m12,1:16,r0018,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0018,400,0.009608760109627612,0.0025559650102125065,0.012500000000000119,0.3,2.034440375516944,0.0125,nan,0.5382653061224495,0.5382653061224495,0.0028020915568461352,0.0025594650176866,0.002328376764636049
fixed_global,mpc12,c40_m12,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0021,400,0.009608760109627612,0.0025197865057779555,0.010997442455242867,0.26666666666666666,2.010737805773652,0.01,nan,0.4268542199488487,0.4268542199488487,0.00273768046979029,0.0022072043761795397,0.002679770763200052
fixed_global,mpc12,c40_m12,1:16,r0026,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0026,400,0.009608760109627612,0.0023683894681176725,0.014320785597381272,0.9666666666666667,1.8870738221755348,0.005,nan,0.28450627386797456,0.28450627386797456,0.002454195826995088,0.002355923327623397,0.002304717440390411
fixed_global,mpc12,c40_m12,1:16,r0029,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c40_m12/r0029,400,0.009608760109627612,0.002237470829479714,0.010273098519653013,12.766666666666667,1.7782785616783845,0.0025,nan,0.09719387755101964,0.09719387755101964,0.002111650742195278,0.0022646371510046223,0.002320658937556902
fixed_global,mpc12,c60_m12,1:4,r0001,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0001,400,0.009560635356359143,0.0031109446829396337,0.012060234541577897,8.2,2.471298529311432,0.02,nan,0.7723763974759534,0.7723763974759534,0.0026453013005645273,0.0035645944354673336,0.003014487428157058
fixed_global,mpc12,c60_m12,1:4,r0004,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0004,400,0.009560635356359143,0.0029256493009134897,0.019609421658353873,2.1333333333333333,2.3232949496753914,0.02,nan,1.1695894365989328,1.1695894365989328,0.0033526820390166042,0.0028022709470550524,0.002679006989802766
fixed_global,mpc12,c60_m12,1:4,r0007,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0007,400,0.009560635356359143,0.003096615448192771,0.01451784984842952,5.8,2.4659784747463958,0.03,nan,1.3209844559585502,1.3209844559585502,0.003559295887924376,0.0028550263745990502,0.002952946659727098
fixed_global,mpc12,c60_m12,1:4,r0010,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0010,400,0.009560635356359143,0.002699858438924688,0.009812961011591119,8.933333333333334,2.155540070423206,0.0025,nan,0.6778187565858801,0.6778187565858801,0.002572562704187601,0.0028482010302401098,0.002645635566683467
fixed_global,mpc12,c60_m12,1:4,r0013,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0013,400,0.009560635356359143,0.003129638577430237,0.014316007301797218,1.1666666666666667,2.4766644560478177,0.04,0.8666666666666667,0.8464419475655449,0.8464419475655449,0.0034954194525235417,0.0029983788399420516,0.0029476617567212645
fixed_global,mpc12,c60_m12,1:4,r0016,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0016,400,0.009560635356359143,0.0030807193153887667,0.014766624860082914,2.6333333333333333,2.4611921533669663,0.0175,nan,1.0231217380750093,1.0231217380750093,0.0032853709602972225,0.0028967684056468972,0.0031054451987259737
fixed_global,mpc12,c60_m12,1:4,r0019,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0019,400,0.009560635356359143,0.0035619922243267967,0.014854871196326003,3.033333333333333,2.8348312117674,0.045,2.566666666666667,0.8604640751169914,0.8604640751169914,0.0037659138760158784,0.0035723027569540835,0.003364944465203942
fixed_global,mpc12,c60_m12,1:4,r0022,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0022,400,0.009560635356359143,0.003599051557841352,0.019926586261142937,5.433333333333334,2.8700885266078084,0.055,5.233333333333333,1.4646966527196656,1.4646966527196656,0.0028474688351003276,0.004716864917384819,0.0030018480469609066
fixed_global,mpc12,c60_m12,1:4,r0025,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0025,400,0.009560635356359143,0.002937118983041776,0.02467032396511156,0.03333333333333333,2.322289041338976,0.025,nan,0.6129291845493559,0.6129291845493559,0.003219837339745033,0.0028643903101911133,0.0027635755973922484
fixed_global,mpc12,c60_m12,1:4,r0028,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0028,400,0.009560635356359143,0.0031825932356299336,0.016437110187110304,11.233333333333333,2.540546728809251,0.0275,nan,1.1091343584839937,1.1091343584839937,0.0029838050385199155,0.003103431744231928,0.0034538147559794977
fixed_global,mpc12,c60_m12,1:8,r0002,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0002,400,0.009853449874497095,0.0029611873126934897,0.0178790138813263,0.6,2.363773615987121,0.0225,nan,1.0578143972693497,1.0578143972693497,0.0034792937465532607,0.0028683008770370006,0.0025968995242901336
fixed_global,mpc12,c60_m12,1:8,r0005,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0005,400,0.009853449874497095,0.0026595052765159334,0.015214477211796317,7.133333333333334,2.120989256134331,0.0175,7.1,0.918055667422246,0.918055667422246,0.0024845872414609588,0.002628849155933988,0.0028535027136062665
fixed_global,mpc12,c60_m12,1:8,r0008,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0008,400,0.009853449874497095,0.0029002277898367923,0.012997930677703093,9.366666666666667,2.3113876121074064,0.0075,nan,0.8719606828763578,0.8719606828763578,0.0028205081323066307,0.0028721449498363477,0.0030048008069830223
fixed_global,mpc12,c60_m12,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0011,400,0.009853449874497095,0.00296271060153223,0.0124908697951018,3.066666666666667,2.3574136828794137,0.0175,nan,0.7355826655862683,0.7355826655862683,0.003599752824177108,0.002222341702798873,0.0032317740390533246
fixed_global,mpc12,c60_m12,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0014,400,0.009853449874497095,0.002487872851164625,0.013979848866498668,1.9,1.9792458184103707,0.005,nan,0.41215200190948287,0.41215200190948287,0.002765758164117932,0.002677007084292377,0.002018876765587477
fixed_global,mpc12,c60_m12,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0017,400,0.009853449874497095,0.0029039084728594046,0.015453528850588316,5.633333333333334,2.3199854170309786,0.0125,nan,0.6044502617801046,0.6044502617801046,0.003288060658384036,0.002944490197686542,0.002508478176664734
fixed_global,mpc12,c60_m12,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0020,400,0.009853449874497095,0.0032451208834480883,0.017998417721518892,12.8,2.5883171708934913,0.0375,12.733333333333333,1.3333333333333337,1.3333333333333337,0.0031240054987198202,0.003078483227956845,0.0035459482048706093
fixed_global,mpc12,c60_m12,1:8,r0023,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0023,400,0.009853449874497095,0.003478648539275657,0.016800535528671057,2.6666666666666665,2.768220799168806,0.035,nan,1.074985378795532,1.074985378795532,0.003557858108077101,0.003605457796007426,0.0032614933698318607
fixed_global,mpc12,c60_m12,1:8,r0026,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0026,400,0.009853449874497095,0.0023527242397923037,0.009497494685032137,1.1666666666666667,1.8764262537585297,0.0,nan,0.3804916317991629,0.3804916317991629,0.0024006875014313906,0.002221436410911504,0.0024594841344264154
fixed_global,mpc12,c60_m12,1:8,r0029,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0029,400,0.009853449874497095,0.0028709700312029808,0.015287769784172657,6.1,2.2827697712800568,0.025,7.2,1.260785026037194,1.260785026037194,0.0029305288975457365,0.003267657377846615,0.0023626447862309706
fixed_global,mpc12,c60_m12,1:16,r0003,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0003,400,0.009608760109627612,0.0029007559602594337,0.018576661433804292,2.966666666666667,2.3110547943718585,0.0175,2.933333333333333,0.9861329147043446,0.9861329147043446,0.0036583904104438305,0.0029041666043987014,0.0022086178213828428
fixed_global,mpc12,c60_m12,1:16,r0006,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0006,400,0.009608760109627612,0.003351169526109932,0.021884858044163895,2.7333333333333334,2.6748893538006695,0.05,2.7,1.5899053627760247,1.5899053627760247,0.004411485119775929,0.003067279909061739,0.002713046525430354
fixed_global,mpc12,c60_m12,1:16,r0009,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0009,400,0.009608760109627612,0.002720294574654428,0.013792144068490315,7.5,2.174628803804956,0.005,nan,0.9459025174076062,0.9459025174076062,0.002517670648626636,0.003006156712037095,0.0025770344722873075
fixed_global,mpc12,c60_m12,1:16,r0012,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0012,400,0.009608760109627612,0.0027267314919984975,0.016590678824721428,12.133333333333333,2.1692271388875515,0.0175,nan,1.2155521783181356,1.2155521783181356,0.002814585532019606,0.0026013329572940986,0.0027905112587400856
fixed_global,mpc12,c60_m12,1:16,r0015,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0015,400,0.009608760109627612,0.0023402450332468665,0.015575291622481287,5.1,1.871003025537048,0.0175,nan,0.6505832449628837,0.6505832449628837,0.002626072240841993,0.002451580357374556,0.00195311727505623
fixed_global,mpc12,c60_m12,1:16,r0018,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0018,400,0.009608760109627612,0.0023924479436286017,0.011773031394750444,2.3333333333333335,1.904485721695337,0.0125,nan,0.3033454372315476,0.3033454372315476,0.0028177421249449427,0.0023619357431195853,0.002041049642099654
fixed_global,mpc12,c60_m12,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0021,400,0.009608760109627612,0.002767823418416843,0.01047784303256813,10.2,2.2105380280879814,0.0075,nan,1.1366458980747558,1.1366458980747558,0.002385980714464835,0.003080668715983116,0.002756468358381331
fixed_global,mpc12,c60_m12,1:16,r0024,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0024,400,0.009608760109627612,0.0026096446557684915,0.01298241305267217,0.13333333333333333,2.084378968967976,0.0025,nan,0.7643737166324438,0.7643737166324438,0.002927057788910973,0.002387914863510661,0.0025751966099266553
fixed_global,mpc12,c60_m12,1:16,r0027,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0027,400,0.009608760109627612,0.002627015068067223,0.0169753086419753,0.1,2.0839937416965766,0.03,0.03333333333333333,1.0043724279835389,1.0043724279835389,0.0028601579020125167,0.0028323941877105015,0.002180061898708584
fixed_global,mpc12,c60_m12,1:16,r0030,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c60_m12/r0030,400,0.009608760109627612,0.0031456232653142304,0.015953357252691064,10.533333333333333,2.5094509443887496,0.0425,10.433333333333334,0.842901076371091,0.842901076371091,0.003494236870261413,0.002893696745811814,0.0031174092113955103
fixed_global,mpc12,c80_m12,1:4,r0001,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c80_m12/r0001,400,0.009560635356359143,0.0032789986121707594,0.01636167216600165,4.8,2.6112300238851986,0.0325,2.3333333333333335,1.3177159344438294,1.3177159344438294,0.0035937900358952776,0.0033069836834930307,0.0029609990692581016
fixed_global,mpc12,c80_m12,1:4,r0004,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c80_m12/r0004,400,0.009560635356359143,0.0032701770651714455,0.017654914244377595,4.666666666666667,2.6059322252548265,0.0275,nan,1.3482469911041337,1.3482469911041337,0.003540771475284623,0.0035203135512457476,0.0027379541055179073
fixed_global,mpc12,c80_m12,1:4,r0007,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c80_m12/r0007,400,0.009560635356359143,0.0035771958214978208,0.01678923204071958,7.833333333333333,2.8505465005261876,0.04,nan,1.911939492166397,1.911939492166397,0.0035250961563658085,0.003905762182687158,0.003248301973958193
fixed_global,mpc12,c80_m12,1:4,r0010,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c80_m12/r0010,400,0.009560635356359143,0.003638163178090638,0.014759120818773563,9.933333333333334,2.893393453923373,0.0525,0.16666666666666666,1.7467350738657403,1.7467350738657403,0.004490197721893778,0.003241775356499522,0.0033180567851600552
fixed_global,mpc12,c80_m12,1:4,r0013,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c80_m12/r0013,400,0.009560635356359143,0.0037107600097652273,0.021783181357649367,3.3666666666666667,2.964350685942626,0.05,3.3333333333333335,1.7813109963226972,1.7813109963226972,0.004381261825076214,0.003693204122009027,0.0031217803696234137
fixed_global,mpc12,c80_m12,1:4,r0016,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c80_m12/r0016,400,0.009560635356359143,0.0030457792971675213,0.013068993941827577,4.333333333333333,2.425190255422283,0.04,nan,0.9649207334550588,0.9649207334550588,0.0035169106757613274,0.0030693357072830076,0.0025908320027401488
fixed_global,mpc12,c80_m12,1:4,r0019,/home/thekaka/project/cytosim/clu_fixed_global/mpc12/c80_m12/r0019,400,0.009560635356359143,0.003156951492877482,0.014794012002277743,2.9,2.5218610760313647,0.0225,nan,1.0753023201483498,1.0753023201483498,0.003441883619723613,0.0032053633501470348,0.0028426865945177697
